tf	gene	link
PTBP1	chr10_+_99830307_99830433_99830716_99830851_99831611_99831830	1
PTBP1	chr10_+_99844322_99844465_99845624_99845782_99846961_99847127	1
PTBP1	chr10_+_100354427_100354632_100356532_100356764_100360734_100364826	1
PTBP1	chr10_+_100969530_100969591_100969692_100969924_100972529_100972655	1
PTBP1	chr10_+_100969530_100969591_100969692_100969924_100972529_100972655	1
PTBP1	chr10_+_101430345_101430452_101461981_101462058_101479368_101479457	1
PTBP1	chr10_+_102450193_102450330_102451399_102452187_102455337_102455427	1
PTBP1	chr10_+_103068629_103068722_103071774_103071839_103076086_103076270	1
PTBP1	chr10_+_104001444_104001572_104002172_104003527_104005561_104005691	1
PTBP1	chr10_+_104001444_104001572_104002172_104003527_104005561_104005691	1
PTBP1	chr10_+_104001444_104001572_104002172_104003527_104005561_104005691	1
PTBP1	chr10_+_104254892_104254962_104255163_104255271_104259576_104259798	1
PTBP1	chr10_+_110919619_110919657_110964125_110965061_110985628_110985765	1
PTBP1	chr10_+_112413173_112413307_112416888_112417022_112417846_112417938	1
PTBP1	chr10_+_113040025_113040126_113089400_113089540_113141184_113141316	1
PTBP1	chr10_+_114951094_114951149_114959726_114959807_114970368_114970440	1
PTBP1	chr10_+_122132609_122132734_122143572_122143706_122195040_122195176	1
PTBP1	chr10_+_127052681_127052815_127061668_127061776_127106231_127106301	1
PTBP1	chr10_+_131901291_131901330_131934458_131934555_131940031_131940196	1
PTBP1	chr10_+_131934458_131934555_131934894_131935006_131940031_131940196	1
PTBP1	chr10_-_5786006_5786050_5794885_5795019_5796763_5796862	1
PTBP1	chr10_-_26751598_26751783_26755655_26755741_26759062_26759235	1
PTBP1	chr10_-_31814259_31814361_31817788_31817886_31820387_31820488	1
PTBP1	chr10_-_31843461_31843586_31852517_31852597_31861395_31861658	1
PTBP1	chr10_-_31852517_31852597_31854066_31854206_31861395_31861658	1
PTBP1	chr10_-_33197621_33197709_33202891_33202995_33207572_33207716	1
PTBP1	chr10_-_33197621_33197709_33202912_33202995_33207572_33207716	1
PTBP1	chr10_-_34401826_34401917_34450317_34450448_34470085_34470263	1
PTBP1	chr10_-_45461387_45461411_45463151_45463996_45464239_45464327	1
PTBP1	chr10_-_45461387_45461411_45463151_45463996_45464239_45464327	1
PTBP1	chr10_-_46009411_46009551_46010223_46011206_46012883_46013023	1
PTBP1	chr10_-_46009411_46009551_46010223_46011206_46012883_46013023	1
PTBP1	chr10_-_46009411_46009551_46010223_46011206_46012883_46013023	1
PTBP1	chr10_-_63217207_63217331_63219878_63219983_63264651_63264764	1
PTBP1	chr10_-_73053351_73053590_73068846_73068983_73072029_73072180	1
PTBP1	chr10_-_95410633_95410777_95414494_95414862_95421961_95422073	1
PTBP1	chr10_-_103106589_103106706_103139406_103139479_103174858_103174982	1
PTBP1	chr10_-_103106589_103106706_103139406_103139479_103174858_103174982	1
PTBP1	chr10_-_103111745_103111805_103139406_103139479_103174858_103174982	1
PTBP1	chr10_-_103111745_103111805_103139406_103139479_103174858_103174982	1
PTBP1	chr10_-_114445312_114445403_114447880_114448020_114451624_114451671	1
PTBP1	chr10_-_114445312_114445403_114447880_114448020_114451624_114451671	1
PTBP1	chr10_-_114445312_114445403_114447880_114448026_114451624_114451671	1
PTBP1	chr10_-_114445312_114445403_114447880_114448026_114451624_114451671	1
PTBP1	chr10_-_114451624_114451671_114453379_114453483_114465698_114465827	1
PTBP1	chr10_-_119168069_119168533_119169177_119169342_119172382_119172485	1
PTBP1	chr10_-_128113427_128113602_128114928_128116007_128116491_128116536	1
PTBP1	chr11_+_833009_833022_834530_834591_836063_836153	1
PTBP1	chr11_+_832997_833026_834458_834591_836063_836153	1
PTBP1	chr11_+_832997_833026_834530_834591_836063_836153	1
PTBP1	chr11_+_832997_833026_834530_834745_836063_836153	1
PTBP1	chr11_+_3808294_3808315_3811250_3811424_3823883_3823915	1
PTBP1	chr11_+_3808599_3808651_3811250_3811424_3823883_3823915	1
PTBP1	chr11_+_7639732_7639870_7641033_7641065_7641479_7641620	1
PTBP1	chr11_+_7639732_7639870_7641033_7641083_7641479_7641620	1
PTBP1	chr11_+_9414255_9414411_9417059_9417148_9420411_9420505	1
PTBP1	chr11_+_16744601_16744684_16748097_16748157_16752785_16752894	1
PTBP1	chr11_+_16748097_16748157_16752785_16752894_16754871_16754906	1
PTBP1	chr11_+_16748097_16748157_16752785_16752894_16754871_16754906	1
PTBP1	chr11_+_18396819_18396968_18399431_18399548_18400837_18400872	1
PTBP1	chr11_+_18396819_18396968_18399431_18399548_18400837_18400872	1
PTBP1	chr11_+_18399431_18399548_18400837_18401010_18402840_18402891	1
PTBP1	chr11_+_18403694_18403811_18405449_18405572_18407117_18408218	1
PTBP1	chr11_+_20048728_20049195_20049836_20049901_20051289_20051333	1
PTBP1	chr11_+_20055769_20055957_20056530_20056628_20062307_20062359	1
PTBP1	chr11_+_20080064_20080209_20082592_20082600_20083007_20083179	1
PTBP1	chr11_+_43754046_43754121_43798320_43798427_43815437_43815501	1
PTBP1	chr11_+_43754046_43754121_43798320_43798427_43815437_43815501	1
PTBP1	chr11_+_46659422_46659485_46663997_46664095_46664849_46664959	1
PTBP1	chr11_+_46659422_46659485_46664849_46664959_46665383_46665519	1
PTBP1	chr11_+_47258001_47258129_47259180_47259259_47259791_47259823	1
PTBP1	chr11_+_47414437_47414475_47414777_47414909_47415060_47415159	1
PTBP1	chr11_+_57668114_57668187_57672021_57673194_57682422_57682543	1
PTBP1	chr11_+_57668114_57668187_57672021_57673194_57682422_57682543	1
PTBP1	chr11_+_57673144_57673194_57682422_57682543_57688508_57688665	1
PTBP1	chr11_+_57761797_57762046_57789037_57789155_57791385_57791673	1
PTBP1	chr11_+_57761797_57762046_57789037_57789155_57791385_57791673	1
PTBP1	chr11_+_57761797_57762046_57791385_57791673_57794010_57794081	1
PTBP1	chr11_+_57761797_57762046_57791385_57791673_57794010_57794081	1
PTBP1	chr11_+_57761797_57762046_57791385_57791673_57794010_57794081	1
PTBP1	chr11_+_61341436_61341514_61341823_61341912_61342461_61342495	1
PTBP1	chr11_+_61342755_61342844_61343342_61343458_61343856_61343966	1
PTBP1	chr11_+_61769260_61769321_61770246_61770525_61771500_61771750	1
PTBP1	chr11_+_61780222_61780290_61780712_61780792_61780957_61781045	1
PTBP1	chr11_+_61780222_61780290_61780712_61780792_61780960_61781045	1
PTBP1	chr11_+_63903061_63903158_63903986_63904147_63904786_63905043	1
PTBP1	chr11_+_63945840_63945935_63946951_63947003_63952238_63952333	1
PTBP1	chr11_+_65580337_65580479_65580928_65580963_65581058_65581122	1
PTBP1	chr11_+_65581211_65581373_65581539_65583765_65584241_65584398	1
PTBP1	chr11_+_65581211_65581373_65581539_65583765_65584241_65584398	1
PTBP1	chr11_+_65581211_65581373_65581539_65583765_65584241_65584398	1
PTBP1	chr11_+_67611522_67611569_67611897_67611978_67612120_67612209	1
PTBP1	chr11_+_68519635_68519651_68537659_68537891_68544838_68545024	1
PTBP1	chr11_+_68519635_68519651_68537659_68537891_68544838_68545024	1
PTBP1	chr11_+_70349923_70350039_70350994_70351023_70354301_70354452	1
PTBP1	chr11_+_70420400_70420510_70421470_70421580_70422940_70422995	1
PTBP1	chr11_+_73808313_73808350_73825708_73825796_73844807_73844934	1
PTBP1	chr11_+_75401640_75401733_75402352_75402446_75404020_75404109	1
PTBP1	chr11_+_75401640_75401733_75402352_75402446_75404020_75404109	1
PTBP1	chr11_+_87037985_87038186_87067694_87067821_87071523_87071615	1
PTBP1	chr11_+_87067694_87067821_87071523_87071615_87091362_87091395	1
PTBP1	chr11_+_87091362_87091395_87157341_87157406_87236638_87236684	1
PTBP1	chr11_+_93741594_93741728_93747297_93747448_93750346_93750444	1
PTBP1	chr11_+_93755210_93755386_93757316_93757465_93759742_93759858	1
PTBP1	chr11_+_117186584_117186636_117186990_117187001_117187378_117187449	1
PTBP1	chr11_+_120407738_120407823_120409394_120409450_120420753_120420851	1
PTBP1	chr11_+_120429497_120429517_120429712_120429831_120431771_120431911	1
PTBP1	chr11_+_121555187_121555318_121557314_121557405_121558591_121558773	1
PTBP1	chr11_+_121566940_121567113_121570157_121570270_121574241_121574363	1
PTBP1	chr11_+_124625766_124625903_124626473_124626609_124626904_124626935	1
PTBP1	chr11_+_125581211_125581322_125582346_125582420_125583521_125583763	1
PTBP1	chr11_+_125608148_125608289_125609434_125609589_125611428_125611519	1
PTBP1	chr11_+_130133629_130133728_130135563_130135715_130140398_130140483	1
PTBP1	chr11_+_130133629_130133728_130135563_130135715_130140398_130140483	1
PTBP1	chr11_+_130133629_130133728_130135563_130135715_130140398_130140483	1
PTBP1	chr11_-_772427_772521_773522_773629_774008_774113	1
PTBP1	chr11_-_3735191_3735324_3744509_3744649_3753316_3753408	1
PTBP1	chr11_-_9989497_9989595_9992415_9992543_9992990_9993103	1
PTBP1	chr11_-_18007941_18008076_18010071_18010139_18012851_18012898	1
PTBP1	chr11_-_18007941_18008076_18010075_18010139_18012851_18012924	1
PTBP1	chr11_-_46494124_46494204_46508191_46508370_46512727_46512813	1
PTBP1	chr11_-_46494124_46494204_46508191_46508370_46541945_46542981	1
PTBP1	chr11_-_47622711_47622776_47625674_47625741_47627080_47627127	1
PTBP1	chr11_-_47631654_47631711_47634672_47634734_47638699_47638791	1
PTBP1	chr11_-_47634672_47634734_47635545_47635571_47638699_47638791	1
PTBP1	chr11_-_47719929_47720086_47722976_47723316_47724028_47724172	1
PTBP1	chr11_-_47719929_47720086_47722976_47723316_47724028_47724172	1
PTBP1	chr11_-_61265122_61265212_61267462_61267544_61268922_61269014	1
PTBP1	chr11_-_61280793_61281235_61281786_61281914_61282789_61282905	1
PTBP1	chr11_-_61420470_61420573_61421192_61421257_61421390_61421608	1
PTBP1	chr11_-_62633445_62633514_62634310_62634375_62634821_62635000	1
PTBP1	chr11_-_62853075_62853115_62853552_62854551_62854888_62854938	1
PTBP1	chr11_-_62853075_62853115_62853552_62854551_62854888_62854938	1
PTBP1	chr11_-_67464803_67464856_67465056_67465100_67467312_67467388	1
PTBP1	chr11_-_68070816_68070857_68074717_68074830_68081404_68081457	1
PTBP1	chr11_-_68175018_68175183_68179470_68179830_68180132_68180165	1
PTBP1	chr11_-_72726620_72727172_72732515_72732597_72752328_72752408	1
PTBP1	chr11_-_72755701_72755753_72757767_72757884_72758530_72758633	1
PTBP1	chr11_-_73677944_73677962_73679654_73679720_73707420_73707513	1
PTBP1	chr11_-_73872997_73873394_73876479_73876575_73876757_73876843	1
PTBP1	chr11_-_75449885_75449983_75452816_75452970_75456757_75456816	1
PTBP1	chr11_-_77619606_77619695_77622500_77622673_77624963_77625031	1
PTBP1	chr11_-_78528842_78528936_78559539_78559619_78566132_78566267	1
PTBP1	chr11_-_83274639_83274740_83278726_83278829_83280141_83280260	1
PTBP1	chr11_-_85662389_85662457_85663179_85663293_85663524_85663601	1
PTBP1	chr11_-_90206202_90206272_90206748_90206810_90210536_90210594	1
PTBP1	chr11_-_96383269_96383473_96383962_96387613_96389844_96389865	1
PTBP1	chr11_-_96383269_96383473_96383962_96387613_96389844_96389865	1
PTBP1	chr11_-_96383269_96383473_96383962_96387613_96389844_96389865	1
PTBP1	chr11_-_96383269_96383473_96383962_96387613_96389844_96389865	1
PTBP1	chr11_-_96383269_96383473_96383962_96387613_96389844_96389865	1
PTBP1	chr11_-_96383269_96383473_96383962_96387613_96389844_96389865	1
PTBP1	chr11_-_96383269_96383473_96383962_96387613_96389844_96389865	1
PTBP1	chr11_-_96383962_96384761_96386254_96387613_96389844_96389921	1
PTBP1	chr11_-_115178644_115178775_115198406_115198438_115209574_115209657	1
PTBP1	chr11_-_116836362_116836411_116837001_116837113_116837345_116837407	1
PTBP1	chr11_-_116836362_116836411_116837001_116837113_116837345_116837407	1
PTBP1	chr11_-_116836362_116836411_116837001_116837113_116837345_116837407	1
PTBP1	chr11_-_116836362_116836411_116837001_116837113_116837345_116837407	1
PTBP1	chr11_-_116836362_116836411_116837001_116837149_116837345_116837407	1
PTBP1	chr11_-_116836362_116836411_116837001_116837149_116837345_116837407	1
PTBP1	chr11_-_116836362_116836411_116837001_116837149_116837345_116837407	1
PTBP1	chr11_-_116836362_116836411_116837001_116837149_116837345_116837407	1
PTBP1	chr11_-_116836362_116836411_116837001_116837149_116837345_116837407	1
PTBP1	chr11_-_116836362_116836411_116837001_116837149_116837345_116837407	1
PTBP1	chr11_-_116836362_116836411_116837001_116837157_116837345_116837407	1
PTBP1	chr11_-_116836362_116836411_116837001_116837157_116837345_116837407	1
PTBP1	chr11_-_116836362_116836411_116837001_116837157_116837345_116837407	1
PTBP1	chr11_-_116836362_116836411_116837001_116837157_116837345_116837407	1
PTBP1	chr11_-_116836362_116836411_116837001_116837157_116837345_116837407	1
PTBP1	chr11_-_116836362_116836411_116837001_116837157_116837345_116837407	1
PTBP1	chr11_-_118763212_118763306_118765209_118765355_118768223_118768352	1
PTBP1	chr11_-_118763212_118763306_118765209_118765355_118768223_118768352	1
PTBP1	chr11_-_119015841_119015939_119017362_119017545_119017958_119018044	1
PTBP1	chr11_-_119015841_119015939_119017362_119017545_119017958_119018044	1
PTBP1	chr11_-_119015841_119015939_119017362_119017545_119017958_119018044	1
PTBP1	chr11_-_119017362_119017545_119017925_119018053_119018282_119018330	1
PTBP1	chr11_-_119017362_119017545_119017925_119018053_119018282_119018330	1
PTBP1	chr11_-_119017362_119017545_119017925_119018053_119018282_119018330	1
PTBP1	chr11_-_119017362_119017545_119017958_119018053_119018282_119018330	1
PTBP1	chr11_-_119017362_119017545_119017958_119018053_119018282_119018330	1
PTBP1	chr11_-_119017362_119017545_119017958_119018053_119018282_119018330	1
PTBP1	chr11_-_119025191_119025329_119025692_119025757_119025967_119026080	1
PTBP1	chr11_-_119048714_119048886_119049018_119049203_119049556_119049635	1
PTBP1	chr11_-_119048714_119048886_119049018_119049203_119049556_119049635	1
PTBP1	chr11_-_119097464_119097551_119097855_119098043_119098403_119098487	1
PTBP1	chr12_+_862235_862270_867866_869104_871265_871348	1
PTBP1	chr12_+_878272_878361_879573_880031_880721_880814	1
PTBP1	chr12_+_878272_878361_879573_880031_881692_881789	1
PTBP1	chr12_+_878272_878361_880721_880999_881692_881789	1
PTBP1	chr12_+_879573_880031_880721_880999_881692_881789	1
PTBP1	chr12_+_1110192_1110347_1112215_1112298_1115866_1116033	1
PTBP1	chr12_+_6386347_6386444_6388398_6388505_6388800_6388825	1
PTBP1	chr12_+_6830639_6830770_6830870_6831033_6831216_6831244	1
PTBP1	chr12_+_6975090_6975148_6975229_6975378_6975696_6975977	1
PTBP1	chr12_+_12823203_12823319_12823870_12824016_12824540_12824677	1
PTBP1	chr12_+_15882394_15882819_15883541_15883676_15889928_15890009	1
PTBP1	chr12_+_16354231_16354378_16357605_16357699_16363795_16363806	1
PTBP1	chr12_+_31102975_31103020_31103317_31103395_31103577_31103731	1
PTBP1	chr12_+_32737105_32737161_32737865_32737942_32738264_32738296	1
PTBP1	chr12_+_32737105_32737161_32737865_32737942_32740064_32740240	1
PTBP1	chr12_+_32737105_32737161_32737865_32738296_32740064_32740240	1
PTBP1	chr12_+_45216095_45216391_45302014_45302093_45331295_45331423	1
PTBP1	chr12_+_49367475_49367587_49371228_49371290_49460770_49461037	1
PTBP1	chr12_+_50086756_50086878_50087363_50087485_50088521_50088637	1
PTBP1	chr12_+_50454314_50454417_50461135_50461347_50462582_50462630	1
PTBP1	chr12_+_50466959_50467120_50473415_50473536_50473999_50474107	1
PTBP1	chr12_+_50660194_50660319_50671186_50671398_50674474_50674629	1
PTBP1	chr12_+_50660194_50660319_50671186_50671398_50674474_50674629	1
PTBP1	chr12_+_51049078_51049185_51053812_51053860_51055835_51055848	1
PTBP1	chr12_+_53021806_53021860_53022493_53022627_53027782_53027856	1
PTBP1	chr12_+_53022493_53022627_53027782_53027919_53028015_53028173	1
PTBP1	chr12_+_53118350_53118434_53118890_53118935_53119124_53119253	1
PTBP1	chr12_+_53295525_53295639_53295839_53295941_53297850_53297924	1
PTBP1	chr12_+_53295525_53295639_53295839_53296275_53297850_53297924	1
PTBP1	chr12_+_53295525_53295639_53295839_53296275_53297850_53297924	1
PTBP1	chr12_+_53454726_53454869_53455347_53455370_53455461_53455493	1
PTBP1	chr12_+_53462493_53462567_53464760_53464852_53465932_53465973	1
PTBP1	chr12_+_53467221_53467293_53467805_53467843_53468777_53468832	1
PTBP1	chr12_+_54280780_54280822_54281386_54281502_54281795_54281941	1
PTBP1	chr12_+_54280780_54280822_54281386_54281502_54281795_54281941	1
PTBP1	chr12_+_54282394_54282486_54282573_54282662_54282800_54282874	1
PTBP1	chr12_+_54282394_54282486_54282573_54282665_54282800_54282874	1
PTBP1	chr12_+_54282800_54282874_54283079_54283234_54283812_54283967	1
PTBP1	chr12_+_54325139_54325181_54340547_54340615_54342206_54342287	1
PTBP1	chr12_+_54342206_54342287_54343225_54343316_54345460_54345515	1
PTBP1	chr12_+_55997615_55997723_55999333_55999458_56002212_56002271	1
PTBP1	chr12_+_55997615_55997723_55999333_55999590_56002212_56002271	1
PTBP1	chr12_+_56116775_56116799_56117189_56117211_56117482_56117645	1
PTBP1	chr12_+_56116775_56116799_56117189_56117211_56117482_56117645	1
PTBP1	chr12_+_56158684_56158711_56159587_56159730_56159975_56160148	1
PTBP1	chr12_+_56158684_56158711_56159623_56159730_56159975_56160148	1
PTBP1	chr12_+_56231466_56231561_56232689_56232872_56234824_56234986	1
PTBP1	chr12_+_56232689_56232872_56234824_56235700_56236396_56236492	1
PTBP1	chr12_+_56232689_56232872_56234824_56235700_56236396_56236492	1
PTBP1	chr12_+_68809226_68809292_68813554_68813628_68816812_68816945	1
PTBP1	chr12_+_68813602_68813628_68816812_68816945_68820325_68820374	1
PTBP1	chr12_+_69348386_69348544_69348787_69350272_69352220_69352298	1
PTBP1	chr12_+_69348386_69348544_69348787_69350272_69352220_69352298	1
PTBP1	chr12_+_69348386_69348544_69350098_69350272_69352220_69352298	1
PTBP1	chr12_+_69348386_69348544_69350098_69350272_69352220_69352298	1
PTBP1	chr12_+_69348386_69348544_69350108_69350272_69352220_69352298	1
PTBP1	chr12_+_69348386_69348544_69350108_69350272_69352220_69352298	1
PTBP1	chr12_+_69350108_69350272_69352220_69352298_69353153_69353495	1
PTBP1	chr12_+_69801609_69801721_69812778_69812877_69812964_69813033	1
PTBP1	chr12_+_81199341_81199444_81199660_81199711_81216901_81216996	1
PTBP1	chr12_+_93394609_93394719_93395489_93395533_93398771_93398855	1
PTBP1	chr12_+_98531680_98531838_98532823_98532918_98537475_98537572	1
PTBP1	chr12_+_100510778_100511143_100532458_100532598_100534890_100535023	1
PTBP1	chr12_+_100510778_100511143_100532458_100532610_100534890_100535023	1
PTBP1	chr12_+_104287057_104287109_104288931_104289040_104311290_104311412	1
PTBP1	chr12_+_106302853_106302941_106304093_106304231_106311041_106311128	1
PTBP1	chr12_+_106956026_106956065_106957082_106957149_106967111_106967180	1
PTBP1	chr12_+_109477655_109477764_109481637_109481742_109483531_109483712	1
PTBP1	chr12_+_109576002_109576145_109579802_109579946_109581395_109581550	1
PTBP1	chr12_+_109576002_109576145_109579802_109579946_109586022_109586096	1
PTBP1	chr12_+_110282713_110282795_110292020_110292124_110296599_110296712	1
PTBP1	chr12_+_111798078_111798242_111799906_111800063_111803859_111803973	1
PTBP1	chr12_+_111867572_111867669_111868753_111868861_111870271_111870307	1
PTBP1	chr12_+_112013480_112013609_112019756_112019894_112022150_112023168	1
PTBP1	chr12_+_120546457_120546601_120552499_120552698_120554718_120554808	1
PTBP1	chr12_+_120565484_120565529_120566825_120566980_120571191_120571291	1
PTBP1	chr12_+_120565484_120565529_120566825_120566980_120571191_120571291	1
